Store,Dept,Date,Weekly_Sales,pred_mean,residual,cv_fold
17,40,2011-05-27,45324.05,46257.09663182526,-933.0466318252584,1
17,40,2011-06-03,47365.44,45932.92462351824,1432.5153764817587,1
17,40,2011-06-10,45581.35,45929.47872364031,-348.128723640315,1
17,40,2011-06-17,46861.55,46061.26417412658,800.2858258734195,1
17,40,2011-06-24,46930.66,45639.30728831338,1291.3527116866244,1
17,40,2011-07-01,50221.56,48244.260429750924,1977.2995702490734,1
17,40,2011-07-08,50422.44,46550.13598040376,3872.304019596246,1
17,40,2011-07-15,48412.94,47911.67317954295,501.2668204570509,1
17,40,2011-07-22,45739.47,47928.536249351055,-2189.0662493510536,1
17,40,2011-07-29,43838.71,46982.50686631577,-3143.7968663157735,1
17,40,2011-08-05,42748.13,46737.31680450557,-3989.1868045055744,1
17,40,2011-08-12,41565.54,44457.56707631106,-2892.0270763110602,1
17,40,2011-08-19,41118.18,43021.455224562174,-1903.2752245621741,1
17,40,2011-08-26,41441.05,42713.702314920105,-1272.652314920102,1
17,72,2011-05-20,42064.32,50241.55306041868,-8177.233060418679,1
17,72,2011-05-27,42830.85,47800.448563807506,-4969.598563807507,1
17,72,2011-06-03,46731.52,45052.0007862544,1679.519213745596,1
17,72,2011-06-10,41213.13,46810.99432823674,-5597.864328236741,1
17,72,2011-06-17,47169.48,46145.57049088672,1023.909509113284,1
17,72,2011-06-24,40088.32,44476.72862572396,-4388.408625723961,1
17,72,2011-07-01,32874.57,48568.287607900726,-15693.717607900726,1
17,72,2011-07-08,35464.19,38704.2995812822,-3240.109581282195,1
17,72,2011-07-15,40990.46,37153.71358641606,3836.74641358394,1
17,72,2011-07-22,48795.53,38576.73641472596,10218.793585274041,1
17,72,2011-07-29,39789.0,39430.12503663747,358.8749633625266,1
17,72,2011-08-05,42334.58,48512.634261418,-6178.054261418001,1
17,72,2011-08-12,38499.97,40377.968189834435,-1877.998189834434,1
17,72,2011-08-19,47555.17,44317.434431633425,3237.7355683665737,1
17,72,2011-08-26,44469.65,42558.085840605825,1911.5641593941764,1
17,90,2011-05-20,30089.4,30448.430855342067,-359.0308553420655,1
17,90,2011-05-27,28886.1,28837.405276518333,48.69472348166528,1
17,90,2011-06-03,29230.72,28903.0727053118,327.64729468820224,1
17,90,2011-06-10,27286.75,29210.96970723029,-1924.2197072302915,1
17,90,2011-06-17,29197.39,28887.380857066164,310.0091429338354,1
17,90,2011-06-24,29950.05,28834.665822517825,1115.384177482174,1
17,90,2011-07-01,28862.34,29809.44744088239,-947.1074408823915,1
17,90,2011-07-08,27664.4,27912.202630363558,-247.8026303635561,1
17,90,2011-07-15,27410.7,28299.100428014804,-888.4004280148038,1
17,90,2011-07-22,25205.21,28145.53734583896,-2940.3273458389594,1
17,90,2011-07-29,25029.42,25419.46894881563,-390.04894881563087,1
17,90,2011-08-05,25151.41,25267.592431569326,-116.18243156932658,1
17,90,2011-08-12,24103.52,24868.042692588377,-764.5226925883762,1
17,90,2011-08-19,24483.48,24807.743311520044,-324.2633115200442,1
17,90,2011-08-26,26586.95,24958.897944743563,1628.0520552564376,1
17,91,2011-05-20,11470.6,12139.461990564361,-668.8619905643609,1
17,91,2011-05-27,10809.54,11547.889519073433,-738.349519073432,1
17,91,2011-06-03,12377.19,11834.67183296813,542.5181670318707,1
17,91,2011-06-10,11893.49,11898.246763431847,-4.756763431847503,1
17,91,2011-06-17,12654.74,12146.585198925513,508.1548010744864,1
17,91,2011-06-24,12246.27,11955.521193105324,290.7488068946768,1
17,91,2011-07-01,11860.92,13340.173627544176,-1479.2536275441762,1
17,91,2011-07-08,12495.84,11080.947419945163,1414.8925800548368,1
17,91,2011-07-15,12132.99,11794.213452888638,338.77654711136165,1
17,91,2011-07-22,11063.79,11745.674788996865,-681.8847889968638,1
17,91,2011-07-29,10712.7,11480.31329791564,-767.6132979156391,1
17,91,2011-08-05,11265.76,11615.013334935134,-349.25333493513426,1
17,91,2011-08-12,9551.39,11163.625051787943,-1612.235051787944,1
17,91,2011-08-19,9653.57,10258.585900922873,-605.0159009228737,1
17,91,2011-08-26,9567.9,9912.97515718419,-345.0751571841902,1
17,92,2011-05-20,46644.42,51298.55522600884,-4654.135226008839,1
17,92,2011-05-27,47284.62,47330.242900130404,-45.62290013040183,1
17,92,2011-06-03,51500.12,49477.844957611094,2022.2750423889083,1
17,92,2011-06-10,49487.12,49639.18662057045,-152.0666205704474,1
17,92,2011-06-17,49535.06,50409.68621177478,-874.6262117747829,1
17,92,2011-06-24,49999.31,48445.55375236374,1553.7562476362582,1
17,92,2011-07-01,52390.47,51218.862195268775,1171.6078047312258,1
17,92,2011-07-08,47323.78,48527.26856679115,-1203.4885667911512,1
17,92,2011-07-15,47463.5,47872.336548925334,-408.8365489253338,1
17,92,2011-07-22,42369.44,48511.023814644686,-6141.583814644684,1
17,92,2011-07-29,43610.47,45162.53698241932,-1552.0669824193174,1
17,92,2011-08-05,47686.51,44442.66208962764,3243.8479103723585,1
17,92,2011-08-12,40729.47,46093.123076897915,-5363.653076897914,1
17,92,2011-08-19,39942.4,43086.184284229945,-3143.7842842299433,1
17,92,2011-08-26,43539.33,42531.57139211922,1007.7586078807799,1
17,95,2011-05-20,51207.11,48816.49452722214,2390.615472777863,1
17,95,2011-05-27,52321.17,49562.20667628637,2758.9633237136295,1
17,95,2011-06-03,52340.66,51342.65386832504,998.0061316749634,1
17,95,2011-06-10,50985.08,51117.782357910146,-132.7023579101442,1
17,95,2011-06-17,52162.75,50933.33911060497,1229.4108893950324,1
17,95,2011-06-24,56138.86,50196.62693573024,5942.233064269763,1
17,95,2011-07-01,59435.11,54275.61514981274,5159.494850187264,1
17,95,2011-07-08,59050.1,54771.48011362646,4278.619886373541,1
17,95,2011-07-15,55698.51,53671.92700506607,2026.5829949339313,1
17,95,2011-07-22,58334.84,53314.778041657155,5020.0619583428415,1
17,95,2011-07-29,56796.33,54576.46386397595,2219.8661360240512,1
17,95,2011-08-05,52301.54,55396.90917236,-3095.3691723599986,1
17,95,2011-08-12,47527.17,52246.383736513206,-4719.213736513208,1
17,95,2011-08-19,46379.05,52518.30903284966,-6139.259032849659,1
17,95,2011-08-26,48183.09,50266.92301583834,-2083.833015838347,1
18,2,2011-05-20,60986.06,59501.5624955275,1484.4975044724997,1
18,2,2011-05-27,62445.48,60349.624654417545,2095.8553455824585,1
18,2,2011-06-03,63818.42,63296.72354847026,521.6964515297368,1
18,2,2011-06-10,59923.34,62618.513489913494,-2695.173489913497,1
18,2,2011-06-17,64848.03,63543.541026542924,1304.4889734570752,1
18,2,2011-06-24,64102.52,62453.89038049465,1648.6296195053437,1
18,2,2011-07-01,67558.07,66385.04985667966,1173.0201433203474,1
18,2,2011-07-08,63638.88,64493.72091227598,-854.840912275984,1
18,2,2011-07-15,65706.5,65602.53697225694,103.96302774305514,1
18,2,2011-07-22,64149.1,65178.04519596651,-1028.9451959665093,1
18,2,2011-07-29,63814.88,65996.46914230412,-2181.589142304125,1
18,2,2011-08-05,67516.44,65994.5451655419,1521.8948344581004,1
18,2,2011-08-12,65279.48,66731.20099753552,-1451.7209975355145,1
18,2,2011-08-19,66338.31,65977.38657299223,360.92342700777226,1
18,2,2011-08-26,73379.81,66125.98416829518,7253.825831704817,1
18,8,2011-05-20,31363.99,31371.689970885265,-7.69997088526361,1
18,8,2011-05-27,32623.61,30199.8232736306,2423.786726369399,1
18,8,2011-06-03,31135.67,32159.52120566654,-1023.8512056665422,1
18,8,2011-06-10,31339.02,31695.836335074797,-356.81633507479637,1
18,8,2011-06-17,32154.01,31805.54003321,348.4699667899986,1
18,8,2011-06-24,32041.76,31622.304702489906,419.45529751009235,1
18,8,2011-07-01,32032.72,33310.75315683256,-1278.0331568325564,1
18,8,2011-07-08,31131.93,31814.672719092494,-682.7427190924936,1
18,8,2011-07-15,29906.84,31740.55603754161,-1833.7160375416097,1
18,8,2011-07-22,30335.97,31545.31699534689,-1209.3469953468884,1
18,8,2011-07-29,33127.49,31150.137643322367,1977.3523566776312,1
18,8,2011-08-05,30123.07,32423.374960356337,-2300.3049603563377,1
18,8,2011-08-12,31283.85,31612.055771689138,-328.2057716891395,1
18,8,2011-08-19,31015.79,31691.094016459265,-675.304016459264,1
18,8,2011-08-26,35826.73,32282.561500378193,3544.16849962181,1
18,13,2011-05-20,40963.45,40191.902069872645,771.5479301273517,1
18,13,2011-05-27,42426.62,40037.88229008145,2388.737709918554,1
18,13,2011-06-03,45722.65,41638.393695646344,4084.2563043536575,1
18,13,2011-06-10,40097.93,41795.306067719284,-1697.376067719284,1
18,13,2011-06-17,42467.51,40851.535795395575,1615.9742046044266,1
18,13,2011-06-24,39974.85,40702.87532817627,-728.0253281762707,1
18,13,2011-07-01,44080.9,43464.386163983625,616.5138360163764,1
18,13,2011-07-08,44671.28,41298.167609073,3373.1123909269954,1
18,13,2011-07-15,41547.78,42827.668208859395,-1279.8882088593964,1
18,13,2011-07-22,41997.57,41043.51662377925,954.0533762207488,1
18,13,2011-07-29,42050.58,42518.57842222014,-467.9984222201383,1
18,13,2011-08-05,46140.43,42719.07618419294,3421.3538158070587,1
18,13,2011-08-12,42511.34,43582.19579086745,-1070.8557908674557,1
18,13,2011-08-19,45740.16,42506.119498541535,3234.0405014584685,1
18,13,2011-08-26,49961.37,44709.233260183384,5252.1367398166185,1
18,38,2011-05-20,68915.81,61891.78458759788,7024.025412402116,1
18,38,2011-05-27,72687.68,66175.08915447228,6512.5908455277095,1
18,38,2011-06-03,63725.29,68251.18873842161,-4525.898738421609,1
18,38,2011-06-10,57850.81,64753.09092069604,-6902.280920696045,1
18,38,2011-06-17,67302.05,63941.45994585733,3360.5900541426745,1
18,38,2011-06-24,61012.55,65592.93670145888,-4580.386701458876,1
18,38,2011-07-01,69348.23,65678.98917890832,3669.2408210916765,1
18,38,2011-07-08,63118.25,64438.51568315468,-1320.2656831546774,1
18,38,2011-07-15,62181.03,64505.87439352784,-2324.844393527841,1
18,38,2011-07-22,58893.25,63385.79610248715,-4492.546102487147,1
18,38,2011-07-29,69196.37,63475.85526709452,5720.514732905474,1
18,38,2011-08-05,70093.18,65768.58064040267,4324.599359597327,1
18,38,2011-08-12,56268.58,65261.73182792673,-8993.151827926726,1
18,38,2011-08-19,62631.87,61243.41596149257,1388.454038507436,1
18,38,2011-08-26,64195.41,65024.65386105738,-829.2438610573736,1
18,40,2011-05-20,62688.47,61763.10437322659,925.3656267734113,1
18,40,2011-05-27,59299.89,61572.269671657596,-2272.379671657596,1
18,40,2011-06-03,59576.64,62780.51225373559,-3203.8722537355934,1
18,40,2011-06-10,57463.57,62296.74007913788,-4833.170079137883,1
18,40,2011-06-17,57930.63,60948.46165502367,-3017.8316550236705,1
18,40,2011-06-24,56557.07,58573.40494867962,-2016.3349486796214,1
18,40,2011-07-01,59669.49,60407.98782020557,-738.4978202055718,1
18,40,2011-07-08,56411.57,58852.09647261768,-2440.526472617683,1
18,40,2011-07-15,58801.15,57994.5818532519,806.5681467481045,1
18,40,2011-07-22,54573.19,58495.69780377382,-3922.5078037738203,1
18,40,2011-07-29,56283.03,58455.93308242393,-2172.9030824239308,1
18,40,2011-08-05,59768.89,57741.81637748317,2027.0736225168293,1
18,40,2011-08-12,56857.99,60169.123215307285,-3311.133215307287,1
18,40,2011-08-19,58276.56,58828.292275495536,-551.7322754955385,1
18,40,2011-08-26,65578.74,59462.28917892126,6116.450821078746,1
18,72,2011-05-20,45086.98,48374.281243204954,-3287.301243204951,1
18,72,2011-05-27,35806.48,53983.56566704374,-18177.085667043735,1
18,72,2011-06-03,45665.11,53246.94105441939,-7581.831054419388,1
18,72,2011-06-10,40853.91,53734.28241786239,-12880.372417862389,1
18,72,2011-06-17,51259.5,54337.842993959595,-3078.3429939595953,1
18,72,2011-06-24,55524.77,48981.9259746551,6542.844025344893,1
18,72,2011-07-01,38459.1,56249.37783671389,-17790.27783671389,1
18,72,2011-07-08,43574.52,51860.22728310094,-8285.707283100943,1
18,72,2011-07-15,39413.58,48108.545372277986,-8694.965372277984,1
18,72,2011-07-22,44850.32,46410.17493673732,-1559.8549367373198,1
18,72,2011-07-29,37444.07,50334.27577397361,-12890.205773973612,1
18,72,2011-08-05,43072.2,53141.419053936246,-10069.21905393625,1
18,72,2011-08-12,38863.59,49890.167116882265,-11026.577116882268,1
18,72,2011-08-19,41171.13,51739.03039001935,-10567.90039001935,1
18,72,2011-08-26,50015.85,49240.6934050721,775.1565949278956,1
18,90,2011-05-20,14807.92,14448.42778734047,359.4922126595302,1
18,90,2011-05-27,14624.78,14972.421172266162,-347.64117226616145,1
18,90,2011-06-03,13938.23,14855.36840379383,-917.1384037938296,1
18,90,2011-06-10,11262.93,14364.548471978727,-3101.618471978727,1
18,90,2011-06-17,13680.93,13602.140761468012,78.7892385319883,1
18,90,2011-06-24,12766.87,12820.40269334449,-53.53269334448851,1
18,90,2011-07-01,13455.45,14898.38319788014,-1442.9331978801401,1
18,90,2011-07-08,13300.55,12867.820810808824,432.72918919117546,1
18,90,2011-07-15,12951.79,13765.05398432926,-813.26398432926,1
18,90,2011-07-22,13165.41,13513.155356668589,-347.745356668589,1
18,90,2011-07-29,11785.43,13459.316285406621,-1673.886285406621,1
18,90,2011-08-05,11610.55,13673.306903656183,-2062.7569036561836,1
18,90,2011-08-12,5989.14,12302.171429088841,-6313.031429088841,1
18,90,2011-08-19,3649.09,10972.567061106258,-7323.477061106258,1
18,90,2011-08-26,3992.27,9737.662602041664,-5745.392602041664,1
18,91,2011-05-20,7375.32,7104.886808030056,270.43319196994344,1
18,91,2011-05-27,6456.2,7200.459142199634,-744.259142199634,1
18,91,2011-06-03,7745.44,7342.306681910046,403.1333180899537,1
18,91,2011-06-10,7186.8,7217.543187782933,-30.74318778293309,1
18,91,2011-06-17,6496.3,7406.345004246266,-910.0450042462662,1
18,91,2011-06-24,6654.21,6856.910035726791,-202.7000357267907,1
18,91,2011-07-01,7062.2,8393.667211891645,-1331.467211891645,1
18,91,2011-07-08,8532.19,6904.9276858718695,1627.262314128131,1
18,91,2011-07-15,6694.91,7472.723650789871,-777.8136507898707,1
18,91,2011-07-22,6841.37,7252.532278097713,-411.16227809771317,1
18,91,2011-07-29,6740.82,7119.597261042086,-378.77726104208614,1
18,91,2011-08-05,7934.68,7809.17916830265,125.5008316973499,1
18,91,2011-08-12,4966.12,7456.636625057562,-2490.516625057562,1
18,91,2011-08-19,134.52,5813.612547570321,-5679.092547570321,1
18,91,2011-08-26,132.24,5506.57619006536,-5374.33619006536,1
18,92,2011-05-20,39459.07,36570.54539796544,2888.5246020345585,1
18,92,2011-05-27,37783.95,36306.015723879624,1477.9342761203734,1
18,92,2011-06-03,38559.47,39134.17410575785,-574.7041057578463,1
18,92,2011-06-10,35813.62,36884.2912961785,-1070.6712961784942,1
18,92,2011-06-17,36699.24,38296.28724985766,-1597.0472498576637,1
18,92,2011-06-24,34131.93,35660.38759640086,-1528.4575964008618,1
18,92,2011-07-01,35298.27,37645.4363959838,-2347.1663959838043,1
18,92,2011-07-08,38882.51,34995.354877509235,3887.155122490767,1
18,92,2011-07-15,34320.57,37140.9119941326,-2820.341994132599,1
18,92,2011-07-22,33426.83,35367.139384251685,-1940.3093842516828,1
18,92,2011-07-29,33207.76,34692.44223859835,-1484.6822385983469,1
18,92,2011-08-05,35519.79,35998.62281075365,-478.83281075365085,1
18,92,2011-08-12,27560.15,35608.82826903173,-8048.678269031727,1
18,92,2011-08-19,27187.39,34750.890770495556,-7563.500770495557,1
18,92,2011-08-26,49711.83,32109.27833761344,17602.551662386562,1
18,95,2011-05-20,55661.93,52492.30540867425,3169.6245913257517,1
18,95,2011-05-27,57710.52,54908.294164599094,2802.2258354009027,1
18,95,2011-06-03,63374.87,58418.31421301349,4956.555786986515,1
18,95,2011-06-10,57960.3,58539.71052413832,-579.4105241383149,1
18,95,2011-06-17,57446.12,58153.57358387708,-707.4535838770753,1
18,95,2011-06-24,55415.34,56581.95900578882,-1166.6190057888234,1
18,95,2011-07-01,61819.82,60997.65697210966,822.1630278903394,1
18,95,2011-07-08,64779.19,57704.7416877129,7074.448312287102,1
18,95,2011-07-15,61144.46,58471.24048971806,2673.2195102819387,1
18,95,2011-07-22,60614.45,57755.325778712715,2859.124221287282,1
18,95,2011-07-29,52264.29,59711.96327283206,-7447.673272832057,1
18,95,2011-08-05,51899.08,60641.695296337704,-8742.615296337703,1
18,95,2011-08-12,48485.62,56297.18718987895,-7811.567189878944,1
18,95,2011-08-19,44659.74,55190.76889399611,-10531.02889399611,1
18,95,2011-08-26,69246.97,51694.220278093504,17552.749721906497,1
19,2,2011-05-20,48352.12,49005.275658708444,-653.1556587084415,1
19,2,2011-05-27,49229.43,48981.36401044754,248.06598955245863,1
19,2,2011-06-03,48104.11,49860.20150079997,-1756.091500799972,1
19,2,2011-06-10,49146.65,49171.97644660211,-25.326446602106444,1
19,2,2011-06-17,47868.61,50093.5095017439,-2224.899501743901,1
19,2,2011-06-24,49256.48,48947.300264943,309.179735057005,1
19,2,2011-07-01,51711.34,51799.89784622914,-88.55784622914507,1
19,2,2011-07-08,48033.25,49660.257863226245,-1627.0078632262448,1
19,2,2011-07-15,49623.99,50344.21365859973,-720.2236585997307,1
19,2,2011-07-22,49352.42,50375.05168361624,-1022.6316836162441,1
19,2,2011-07-29,48824.33,50569.47315656486,-1745.14315656486,1
19,2,2011-08-05,54845.42,50852.27925179751,3993.140748202488,1
19,2,2011-08-12,52880.06,51345.99582405524,1534.0641759447608,1
19,2,2011-08-19,53848.31,52134.13769496961,1714.1723050303845,1
19,2,2011-08-26,62338.12,52750.308592516514,9587.811407483488,1
19,8,2011-05-20,41148.77,40977.97198404984,170.79801595016033,1
19,8,2011-05-27,43042.47,40087.10453079122,2955.3654692087803,1
19,8,2011-06-03,40999.2,41941.85282691191,-942.6528269119153,1
19,8,2011-06-10,42140.08,40210.00333591924,1930.0766640807633,1
19,8,2011-06-17,40628.54,41235.84003863742,-607.3000386374188,1
19,8,2011-06-24,43510.33,40474.9222140593,3035.4077859407043,1
19,8,2011-07-01,43067.57,42531.53120188737,536.0387981126332,1
19,8,2011-07-08,39899.9,41165.88089161509,-1265.9808916150869,1
19,8,2011-07-15,41355.81,40536.68514746608,819.1248525339179,1
19,8,2011-07-22,41488.53,41371.129036109225,117.40096389077371,1
19,8,2011-07-29,39032.01,41361.80249639258,-2329.792496392576,1
19,8,2011-08-05,43708.16,40984.94969033178,2723.210309668226,1
19,8,2011-08-12,39387.39,41279.80638277194,-1892.4163827719385,1
19,8,2011-08-19,41515.06,41095.326001188536,419.7339988114618,1
19,8,2011-08-26,41202.05,41422.80189038051,-220.7518903805103,1
19,13,2011-05-20,35858.32,33206.611969281425,2651.708030718575,1
19,13,2011-05-27,33820.14,32685.294862353814,1134.8451376461853,1
19,13,2011-06-03,32497.48,34449.31345733472,-1951.8334573347202,1
19,13,2011-06-10,32800.66,32633.132276800006,167.52772319999713,1
19,13,2011-06-17,31996.84,33553.40305653477,-1556.563056534771,1
19,13,2011-06-24,31151.14,32152.12698235207,-1000.9869823520712,1
19,13,2011-07-01,33813.75,33749.40095869238,64.34904130762152,1
19,13,2011-07-08,32037.7,32490.20492585313,-452.50492585312895,1
19,13,2011-07-15,32393.59,32699.384314326933,-305.7943143269331,1
19,13,2011-07-22,30233.18,32409.427741423395,-2176.2477414233945,1
19,13,2011-07-29,32881.3,31744.86689068367,1136.4331093163346,1
19,13,2011-08-05,37886.48,32305.331412974963,5581.14858702504,1
19,13,2011-08-12,34223.46,34574.44093494831,-350.9809349483112,1
19,13,2011-08-19,37284.7,38838.448718129126,-1553.748718129129,1
19,13,2011-08-26,45122.08,35587.0807647137,9534.999235286305,1
19,38,2011-05-20,77284.95,80925.18294121513,-3640.2329412151303,1
19,38,2011-05-27,71539.97,78702.85439585857,-7162.884395858564,1
19,38,2011-06-03,70131.55,78796.40068982763,-8664.850689827625,1
19,38,2011-06-10,79218.96,78013.00998594137,1205.9500140586315,1
19,38,2011-06-17,80988.87,77424.97360944757,3563.896390552429,1
19,38,2011-06-24,73677.56,75692.96332344704,-2015.4033234470407,1
19,38,2011-07-01,80925.88,78467.02551679015,2458.854483209856,1
19,38,2011-07-08,69492.74,77708.08458109676,-8215.344581096753,1
19,38,2011-07-15,80494.19,74841.25707767966,5652.932922320339,1
19,38,2011-07-22,73473.56,75218.92943794707,-1745.369437947069,1
19,38,2011-07-29,75406.78,79816.86769071799,-4410.087690717992,1
19,38,2011-08-05,82286.14,76415.68642350327,5870.4535764967295,1
19,38,2011-08-12,74634.07,80024.44764901523,-5390.377649015223,1
19,38,2011-08-19,77994.85,75418.8463286507,2576.0036713493027,1
19,38,2011-08-26,76553.53,77394.58076963382,-841.0507696338173,1
19,40,2011-05-20,56144.57,51705.666236502395,4438.903763497605,1
19,40,2011-05-27,49956.27,52737.88110647716,-2781.6111064771612,1
19,40,2011-06-03,50027.31,52510.26895561545,-2482.9589556154533,1
19,40,2011-06-10,53062.79,51403.121991581655,1659.6680084183463,1
19,40,2011-06-17,51823.08,52987.86484599653,-1164.7848459965317,1
19,40,2011-06-24,49585.39,50016.67254698163,-431.28254698163073,1
19,40,2011-07-01,53388.12,52871.634830581905,516.4851694180979,1
19,40,2011-07-08,49645.98,51152.50586906635,-1506.5258690663468,1
19,40,2011-07-15,49079.98,51323.61111344799,-2243.631113447984,1
19,40,2011-07-22,47268.52,50063.905632094386,-2795.3856320943887,1
19,40,2011-07-29,48544.87,50205.50472326973,-1660.6347232697299,1
19,40,2011-08-05,52655.08,50988.95405927318,1666.1259407268226,1
19,40,2011-08-12,49712.15,50503.203389162816,-791.0533891628147,1
19,40,2011-08-19,51053.76,51071.650839590446,-17.890839590443647,1
19,40,2011-08-26,57361.06,51308.15718457784,6052.90281542216,1
19,72,2011-05-20,52209.13,55034.20478757172,-2825.0747875717207,1
19,72,2011-05-27,53443.01,54272.821487460336,-829.8114874603343,1
19,72,2011-06-03,43451.26,57028.031073902144,-13576.771073902142,1
19,72,2011-06-10,50973.79,54021.0464683198,-3047.2564683197998,1
19,72,2011-06-17,67366.57,52991.30004914087,14375.26995085914,1
19,72,2011-06-24,62188.68,58463.933785766334,3724.7462142336663,1
19,72,2011-07-01,59378.76,60215.7530643684,-836.9930643683983,1
19,72,2011-07-08,54665.85,60231.827658121634,-5565.977658121636,1
19,72,2011-07-15,49615.74,61686.07522884111,-12070.335228841112,1
19,72,2011-07-22,44949.4,55784.11684436861,-10834.71684436861,1
19,72,2011-07-29,43000.03,55934.33554291066,-12934.30554291066,1
19,72,2011-08-05,56470.78,56463.31214621362,7.467853786380147,1
19,72,2011-08-12,54733.18,56489.81271132506,-1756.632711325059,1
19,72,2011-08-19,56046.15,62864.58464985693,-6818.434649856928,1
19,72,2011-08-26,79605.48,61012.13516507489,18593.344834925105,1
19,90,2011-05-20,65874.8,65220.99215531147,653.8078446885338,1
19,90,2011-05-27,62595.29,63778.77585102003,-1183.4858510200283,1
19,90,2011-06-03,60574.15,65762.11125320116,-5187.96125320116,1
19,90,2011-06-10,66009.64,63697.17396064916,2312.4660393508384,1
19,90,2011-06-17,61257.65,65968.52376156794,-4710.873761567935,1
19,90,2011-06-24,61647.85,61908.78041227883,-260.9304122788308,1
19,90,2011-07-01,65760.78,64873.82630934568,886.9536906543217,1
19,90,2011-07-08,64724.67,64264.174000548854,460.4959994511446,1
19,90,2011-07-15,61978.17,64215.585823564936,-2237.4158235649375,1
19,90,2011-07-22,60833.16,63053.094859261895,-2219.9348592618917,1
19,90,2011-07-29,59255.9,63912.96484711983,-4657.064847119829,1
19,90,2011-08-05,67533.98,64210.75895393184,3323.2210460681526,1
19,90,2011-08-12,66642.72,64469.31564616039,2173.4043538396145,1
19,90,2011-08-19,67068.04,64864.455421078135,2203.5845789218583,1
19,90,2011-08-26,70878.42,65824.45361482268,5053.966385177322,1
19,91,2011-05-20,53726.08,55116.47861470463,-1390.3986147046307,1
19,91,2011-05-27,47666.33,52773.19286046074,-5106.862860460737,1
19,91,2011-06-03,47792.33,55715.09283611127,-7922.762836111266,1
19,91,2011-06-10,57728.79,51913.66713652121,5815.122863478791,1
19,91,2011-06-17,51592.17,54307.26833788509,-2715.098337885094,1
19,91,2011-06-24,51464.42,51134.45809661846,329.96190338153974,1
19,91,2011-07-01,51670.07,53176.69173309709,-1506.6217330970903,1
19,91,2011-07-08,53548.92,52073.098649406566,1475.8213505934327,1
19,91,2011-07-15,52169.84,52295.22875933964,-125.388759339643,1
19,91,2011-07-22,49280.28,51065.23330044027,-1784.9533004402692,1
19,91,2011-07-29,48569.12,50597.300805697996,-2028.1808056979935,1
19,91,2011-08-05,53962.39,53156.19871795527,806.1912820447324,1
19,91,2011-08-12,55726.62,52322.36518671966,3404.254813280342,1
19,91,2011-08-19,50609.88,52653.78572402449,-2043.9057240244947,1
19,91,2011-08-26,52478.55,52153.179141363835,325.3708586361681,1
19,92,2011-05-20,109661.21,110732.70433987674,-1071.4943398767355,1
19,92,2011-05-27,104013.58,106576.74217759291,-2563.162177592909,1
19,92,2011-06-03,101044.55,112132.47994694169,-11087.929946941687,1
19,92,2011-06-10,113656.36,107519.23172697073,6137.128273029273,1
19,92,2011-06-17,101054.29,110433.56514684847,-9379.275146848478,1
19,92,2011-06-24,102780.56,102715.11035794883,65.4496420511714,1
19,92,2011-07-01,110543.34,112419.67848271536,-1876.338482715364,1
19,92,2011-07-08,110345.51,106417.71018389984,3927.7998161001597,1
19,92,2011-07-15,103799.37,106336.78413015066,-2537.4141301506606,1
19,92,2011-07-22,96370.86,105398.97214912015,-9028.112149120148,1
19,92,2011-07-29,97555.81,102224.08549010685,-4668.275490106855,1
19,92,2011-08-05,112772.53,108122.00038868412,4650.529611315884,1
19,92,2011-08-12,112962.42,104382.94242469178,8579.477575308221,1
19,92,2011-08-19,106001.69,105787.44654786638,214.2434521336254,1
19,92,2011-08-26,119582.87,109438.83849376849,10144.031506231506,1
19,95,2011-05-20,96124.99,96331.13002604945,-206.14002604944108,1
19,95,2011-05-27,98556.25,97789.48292326239,766.7670767376112,1
19,95,2011-06-03,100036.15,104168.1382594175,-4131.9882594175,1
19,95,2011-06-10,107537.12,100994.60378247451,6542.516217525481,1
19,95,2011-06-17,99297.83,105153.57818334577,-5855.748183345771,1
19,95,2011-06-24,98031.8,98925.04387266903,-893.2438726690307,1
19,95,2011-07-01,103811.19,107589.63013224502,-3778.440132245014,1
19,95,2011-07-08,111954.64,102177.22828674052,9777.411713259484,1
19,95,2011-07-15,105311.78,101445.05130464394,3866.7286953560542,1
19,95,2011-07-22,109021.58,101285.99108496818,7735.588915031825,1
19,95,2011-07-29,96590.76,102028.5434046761,-5437.783404676098,1
19,95,2011-08-05,101268.81,108003.8836786367,-6735.073678636705,1
19,95,2011-08-12,98661.83,101323.46782354434,-2661.637823544341,1
19,95,2011-08-19,96292.04,101639.13021581681,-5347.090215816817,1
19,95,2011-08-26,106238.38,96955.54323362981,9282.836766370194,1
20,2,2011-05-20,75717.44,74663.06730798612,1054.372692013887,1
20,2,2011-05-27,72413.23,74011.0251120765,-1597.7951120765065,1
20,2,2011-06-03,75737.44,75196.93254728118,540.5074527188262,1
20,2,2011-06-10,79022.64,75391.94969087723,3630.6903091227723,1
20,2,2011-06-17,79192.32,76608.95925488732,2583.360745112688,1
20,2,2011-06-24,75951.0,74290.44317719957,1660.5568228004267,1
20,2,2011-07-01,80011.38,79685.21494001568,326.16505998432694,1
20,2,2011-07-08,80763.47,76895.98612921708,3867.4838707829185,1
20,2,2011-07-15,79810.02,79646.92794817721,163.09205182279402,1
20,2,2011-07-22,80391.13,76846.29414717082,3544.8358528291865,1
20,2,2011-07-29,80508.12,79489.86686032197,1018.253139678025,1
